wave,only_means,message,prevent,condemn,justified,mate_compete,job_compete,life_satisfaction,excess_males,age,age_group,gender,state,citizenship,marital,religion,eduyrs,occupation,income,household_size,self_econ,distance_ref,settle_ref,left_right,afd,muslim_att,afd_att,contact_att,list,treatment_list,outcome_list,ref_integrating,ref_citizenship,ref_reduce,ref_moredone,ref_cultgiveup,ref_economy,ref_crime,ref_terror,ref_loc_services,ref_loc_economy,ref_loc_crime,ref_loc_culture,ref_loc_islam,ref_loc_schools,ref_loc_housing,ref_loc_wayoflife
4,2,1,2,3,3,1,2,7,1.021067190276902,19,18-29,Female,Berlin,1,"Single, without partner","No, I don't feel close to any religion",12,"In schooling / vocational training, student",below 500 <80>,3,4,11-20 kilometers,50 <96> 249,6,40,0.625,0.6666666666666666,0.5,NA,NA,NA,3,3,4,4,4,4,3,4,4,4,3,3,3,3,4,3
4,2,2,2,3,2,2,3,7,1.021067190276902,30,18-29,Female,Berlin,1,"Single, without partner","No, I don't feel close to any religion",12,Unskilled worker,"1,000 to below 1,500 <80>",3,5,Less than 3 kilometer,50 <96> 249,4,3,0.5,0.6666666666666666,0.6666666666666666,NA,NA,NA,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,2,2,2,3,2,2,3,3,1.021067190276902,20,18-29,Female,Berlin,1,"Single, without partner",No answer,12,"In schooling / vocational training, student",No answer,4,3,Don't know,50 <96> 249,7,0,0.625,1,0.5,NA,NA,NA,4,3,4,4,3,3,4,4,4,3,4,3,4,4,4,4
2,NA,1,1,2,2,NA,NA,NA,1.021067190276902,53,50-59,Male,Berlin,1,"Single, without partner","Christian, but not close to a particular religious community",13,Unskilled worker,"1,000 to below 1,500 <80>",1,3,Less than 3 kilometer,1000 and more,5,0,1,1,0.5,1,Scenario 2,3,3,4,4,3,4,3,3,4,4,3,4,4,4,4,4,4
4,3,3,3,3,3,2,2,6,1.021067190276902,50,40-49,Male,Berlin,1,Married,Protestant,20,Senior civil servant,"3,500 to below 4,000 <80>",2,6,3-5 kilometers,1000 and more,7,70,1,1,0.8333333333333334,NA,NA,NA,4,3,4,4,3,3,3,3,4,3,3,3,3,4,4,3
4,2,3,1,2,3,1,2,7,1.021067190276902,65,60 and older,Female,Berlin,1,Married,Protestant,12,Retired,"1,500 to below 2,000 <80>",2,6,Less than 3 kilometer,1000 and more,5,2,1,0.3333333333333333,0.6666666666666666,NA,NA,NA,4,3,4,4,2,3,4,4,4,3,3,3,4,4,3,4
4,1,1,1,1,1,1,1,7,1.021067190276902,22,18-29,Female,Berlin,1,"With partner, not living together","No, I don't feel close to any religion",13,"In schooling / vocational training, student","1,000 to below 1,500 <80>",2,6,Less than 3 kilometer,1000 and more,2,0,0,0,0.5,NA,NA,NA,1,1,1,1,1,1,2,2,3,2,1,1,1,3,3,1
4,1,1,1,1,1,1,1,5,1.021067190276902,64,60 and older,Male,Berlin,1,Divorced / separated,"Christian, but not close to a particular religious community",14,Retired,"1,000 to below 1,500 <80>",1,2,Less than 3 kilometer,1000 and more,5,0,0.25,0,1,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3
4,2,1,1,1,1,2,2,7,1.021067190276902,47,40-49,Male,Berlin,1,Registered partnership,"No, I don't feel close to any religion",10,Employee in high position,No answer,2,5,3-5 kilometers,1000 and more,3,0,0.625,0,0.5,NA,NA,NA,3,2,3,2,3,2,2,2,3,2,2,2,2,3,3,2
4,2,1,1,1,1,1,1,4,1.021067190276902,64,60 and older,Male,Berlin,1,Married,"No, I don't feel close to any religion",8,Self-employed / freelancer,"2,000 to below 2,500 <80>",2,3,3-5 kilometers,1000 and more,2,3,0,0,0,NA,NA,NA,4,4,1,1,1,4,1,1,1,1,1,1,1,2,1,1
2,1,1,1,1,1,NA,NA,NA,1.021067190276902,45,40-49,Male,Berlin,1,Married,Roman Catholic,20,Employee in low / medium position,"5,000 or more <80>",2,7,Less than 3 kilometer,1000 and more,4,2,0.625,0.3333333333333333,0.3333333333333333,1,Scenario 1,2,3,2,4,2,3,3,3,4,4,3,3,2,4,4,3,3
2,NA,3,3,2,3,NA,NA,NA,1.021067190276902,38,30-39,Male,Berlin,0,Married,"No, I don't feel close to any religion",15,Employee in low / medium position,"3,000 to below 3,500 <80>",5,7,Less than 3 kilometer,1000 and more,2,0,1,0,0.8333333333333334,1,Scenario 2,3,4,2,3,2,3,3,2,2,2,3,2,3,2,2,2,2
2,NA,1,1,1,1,NA,NA,NA,1.021067190276902,67,60 and older,Male,Berlin,1,Divorced / separated,"No, I don't feel close to any religion",13,Retired,"500 to below 1,000 <80>",1,5,Less than 3 kilometer,1000 and more,0,2,0.125,0,0.3333333333333333,1,Scenario 2,2,1,1,2,1,2,1,2,2,2,1,2,1,2,4,2,3
2,NA,4,4,1,4,NA,NA,NA,1.021067190276902,66,60 and older,Male,Berlin,1,"Single, without partner","Christian, but not close to a particular religious community",11,Retired,below 500 <80>,1,1,Less than 3 kilometer,1000 and more,5,40,1,1,0.8333333333333334,1,Scenario 2,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,1,1,1,1,1,2,2,2,1.021067190276902,54,50-59,Male,Berlin,1,"Single, without partner","No, I don't feel close to any religion",12,Retired,"500 to below 1,000 <80>",1,0 ( BOTTOM ),3-5 kilometers,1000 and more,0,0,0.75,0.3333333333333333,0,NA,NA,NA,2,1,3,2,3,1,2,3,3,2,2,3,3,4,4,2
2,NA,1,1,1,1,NA,NA,NA,1.021067190276902,54,50-59,Male,Berlin,1,Married,"No, I don't feel close to any religion",12,Employee in low / medium position,"2,000 to below 2,500 <80>",3,6,Less than 3 kilometer,250 <96> 499,3,0,0,0.6666666666666666,0.16666666666666666,1,Scenario 2,2,3,1,3,1,2,3,2,3,3,3,2,3,1,3,3,3
4,2,1,1,1,1,2,2,5,1.021067190276902,44,40-49,Male,Berlin,1,Married,Muslim,4,Skilled worker,"1,500 to below 2,000 <80>",4,4,6-10 kilometers,1000 and more,0,0,0.5,0,1,NA,NA,NA,3,2,4,4,2,2,4,4,3,2,3,2,3,3,3,3
4,1,1,1,1,1,1,3,4,1.021067190276902,49,40-49,Female,Berlin,1,"Single, without partner",Roman Catholic,18,Employee in low / medium position,"1,000 to below 1,500 <80>",1,6,3-5 kilometers,250 <96> 499,3,11,0.875,1,0.6666666666666666,NA,NA,NA,2,3,4,3,3,4,2,4,4,3,1,3,3,3,3,3
4,2,2,2,2,2,1,2,7,1.021067190276902,48,40-49,Male,Berlin,1,Married,"No, I don't feel close to any religion",18,Skilled worker,"2,500 to below 3,000 <80>",2,5,3-5 kilometers,1 <96> 49,6,0,0.375,0.3333333333333333,0.3333333333333333,NA,NA,NA,3,2,3,2,3,2,3,3,3,3,3,2,2,3,3,3
2,2,2,2,1,3,NA,NA,NA,1.021067190276902,36,30-39,Female,Berlin,1,"Single, without partner","No, I don't feel close to any religion",14,Employee in low / medium position,"1,000 to below 1,500 <80>",2,3,Less than 3 kilometer,1000 and more,5,0,0.625,0.3333333333333333,0.3333333333333333,2,NA,NA,4,4,4,4,2,4,4,4,3,3,3,3,3,3,4,3
2,1,1,1,2,1,NA,NA,NA,1.021067190276902,51,50-59,Male,Berlin,1,"Single, without partner","No, I don't feel close to any religion",16,Employee in low / medium position,No answer,1,8,Less than 3 kilometer,1000 and more,5,0,0.75,0,0.5,2,NA,NA,3,2,2,2,3,2,2,2,3,3,3,3,3,3,3,3
2,2,1,1,1,1,NA,NA,NA,1.021067190276902,44,40-49,Male,Berlin,0,Married,Muslim,15,Skilled worker,"2,000 to below 2,500 <80>",4,5,21-50 kilometers,1000 and more,0,0,0.375,0,1,1,Scenario 1,3,3,4,4,4,2,3,4,4,4,2,4,2,1,4,3,4
2,2,2,2,3,2,NA,NA,NA,1.021067190276902,37,30-39,Male,Berlin,1,"With partner, living together",Protestant,13,Unskilled worker,"2,500 to below 3,000 <80>",2,8,11-20 kilometers,1000 and more,7,90,1,1,0,2,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2,NA,3,3,3,3,NA,NA,NA,1.021067190276902,60,50-59,Male,Berlin,1,Married,Other Christian,20,Senior civil servant,"4,000 to below 4,500 <80>",4,7,11-20 kilometers,1000 and more,5,20,0.75,0.6666666666666666,0.5,1,Scenario 2,3,4,3,4,3,4,4,4,4,3,3,4,3,1,3,3,4
2,1,1,1,1,1,NA,NA,NA,1.021067190276902,68,60 and older,Male,Berlin,1,Married,"No, I don't feel close to any religion",24,Retired,No answer,3,4,Less than 3 kilometer,50 <96> 249,1,0,0,0,0.8333333333333334,2,NA,NA,2,2,3,1,2,2,1,1,3,2,1,2,2,3,3,3
4,1,1,1,1,1,4,4,5,1.021067190276902,52,50-59,Male,Berlin,1,"Single, without partner","No, I don't feel close to any religion",16,Employee in low / medium position,"1,000 to below 1,500 <80>",1,3,Less than 3 kilometer,1000 and more,5,100,1,1,0.16666666666666666,NA,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3
2,2,2,2,2,2,NA,NA,NA,1.021067190276902,40,30-39,Male,Berlin,1,"With partner, living together","No, I don't feel close to any religion",13,Unemployed / seeking work,"1,000 to below 1,500 <80>",3,2,Less than 3 kilometer,1000 and more,5,0,0.875,0,0.5,2,NA,NA,2,2,3,4,3,2,3,3,4,2,4,3,4,4,4,4
4,4,4,4,4,4,2,3,9,1.021067190276902,60,50-59,Male,Berlin,1,Married,Roman Catholic,13,Skilled worker,"2,500 to below 3,000 <80>",2,6,6-10 kilometers,1000 and more,8,99,0.875,1,0.3333333333333333,NA,NA,NA,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2,1,2,2,2,2,NA,NA,NA,1.021067190276902,49,40-49,Male,Berlin,1,"With partner, living together","No, I don't feel close to any religion",13,Employee in low / medium position,"4,000 to below 4,500 <80>",2,7,11-20 kilometers,500 <96> 999,4,2,0.625,0.3333333333333333,0.3333333333333333,1,Scenario 1,1,2,2,3,2,3,2,2,3,3,3,2,2,3,3,3,3
2,1,1,1,3,1,NA,NA,NA,1.021067190276902,52,50-59,Male,Berlin,1,"With partner, living together","No, I don't feel close to any religion",20,Homemaker,"3,000 to below 3,500 <80>",2,6,Less than 3 kilometer,1000 and more,3,0,0.125,0,0.5,1,Scenario 1,1,3,3,2,2,3,2,2,2,3,3,3,3,3,4,4,2
4,3,2,2,1,3,2,3,7,1.021067190276902,67,60 and older,Female,Berlin,1,Married,Protestant,15,Employee in low / medium position,"1,500 to below 2,000 <80>",2,7,11-20 kilometers,1000 and more,5,0,1,0.3333333333333333,0.3333333333333333,NA,NA,NA,3,3,4,4,4,3,3,4,4,3,4,2,3,3,2,4
4,2,1,2,2,2,2,2,3,1.021067190276902,50,40-49,Male,Berlin,1,"With partner, living together","No, I don't feel close to any religion",16,Employee in low / medium position,"3,000 to below 3,500 <80>",2,4,Less than 3 kilometer,1000 and more,4,16,0.625,1,0.5,NA,NA,NA,3,4,4,4,3,2,4,3,4,3,4,2,4,4,4,4
2,1,1,1,3,1,NA,NA,NA,1.021067190276902,49,40-49,Female,Berlin,1,Married,"No, I don't feel close to any religion",22,Employee in low / medium position,No answer,2,7,Less than 3 kilometer,1000 and more,5,10,0.125,0.3333333333333333,0.5,2,NA,NA,3,3,2,3,4,3,3,3,3,3,3,2,2,3,4,2
4,1,1,1,2,1,1,1,7,1.021067190276902,36,30-39,Male,Berlin,1,"Single, without partner","No, I don't feel close to any religion",20,Unemployed / seeking work,"500 to below 1,000 <80>",1,4,3-5 kilometers,1000 and more,1,0,0.125,0,0,NA,NA,NA,3,2,2,2,2,2,2,2,2,3,2,2,1,3,2,3
2,NA,2,2,2,2,NA,NA,NA,1.021067190276902,49,40-49,Female,Berlin,1,"With partner, not living together","No, I don't feel close to any religion",14,Employee in low / medium position,"1,000 to below 1,500 <80>",1,3,Less than 3 kilometer,1000 and more,7,80,0.875,1,0.5,1,Scenario 2,2,4,4,4,3,3,4,3,3,2,4,3,4,2,4,4,2
2,2,1,1,1,1,NA,NA,NA,1.021067190276902,35,30-39,Male,Berlin,1,"Single, without partner",Eastern Orthodox,13,Unemployed / seeking work,below 500 <80>,1,0 ( BOTTOM ),6-10 kilometers,1000 and more,2,0,0.25,0,0.3333333333333333,2,NA,NA,3,2,4,3,3,2,2,2,3,2,2,2,2,3,4,2
4,4,4,4,4,4,4,4,2,1.021067190276902,66,60 and older,Female,Berlin,1,Married,"No, I don't feel close to any religion",11,Retired,"1,500 to below 2,000 <80>",2,3,Less than 3 kilometer,1000 and more,9,90,1,1,0.5,NA,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2,1,2,1,2,2,NA,NA,NA,1.021067190276902,61,60 and older,Male,Berlin,1,Widowed,"No, I don't feel close to any religion",13,Retired,"1,000 to below 1,500 <80>",1,3,3-5 kilometers,1000 and more,4,0,0.75,0.3333333333333333,0.3333333333333333,1,Scenario 1,2,3,2,3,4,2,3,3,3,3,3,3,3,3,4,3,3
4,2,2,2,3,2,2,3,6,1.021067190276902,37,30-39,Female,Berlin,1,"With partner, living together","No, I don't feel close to any religion",16,Employee in low / medium position,"3,500 to below 4,000 <80>",2,4,Less than 3 kilometer,1000 and more,7,60,1,1,0.3333333333333333,NA,NA,NA,3,3,4,3,3,3,4,4,4,3,3,2,4,4,4,3
2,2,2,2,2,2,NA,NA,NA,1.021067190276902,48,40-49,Male,Berlin,1,Married,"No, I don't feel close to any religion",18,Skilled worker,"2,000 to below 2,500 <80>",2,4,3-5 kilometers,1 <96> 49,6,1,0.5,0,0,1,Scenario 1,2,3,2,3,3,3,2,3,3,3,3,3,2,3,3,3,3
2,NA,1,2,2,1,NA,NA,NA,1.021067190276902,44,40-49,Male,Berlin,1,"With partner, living together","No, I don't feel close to any religion",13,Homemaker,"1,000 to below 1,500 <80>",4,0 ( BOTTOM ),6-10 kilometers,250 <96> 499,0,37,0.875,1,0.5,1,Scenario 2,1,3,3,4,4,3,3,4,3,4,4,4,3,4,3,3,4
4,1,1,1,1,1,2,1,8,1.021067190276902,73,60 and older,Male,Berlin,1,Married,Protestant,19,Retired,No answer,2,7,3-5 kilometers,1000 and more,7,0,0.625,0.3333333333333333,0.16666666666666666,NA,NA,NA,3,2,4,2,3,3,3,3,3,3,3,2,3,4,2,3
2,1,1,1,1,1,NA,NA,NA,1.021067190276902,26,18-29,Male,Berlin,1,Married,Muslim,16,Skilled worker,"1,500 to below 2,000 <80>",3,5,3-5 kilometers,1000 and more,3,0,0,0,0.3333333333333333,2,NA,NA,2,3,3,3,3,1,2,3,3,1,2,2,2,2,3,2
2,2,1,1,1,1,NA,NA,NA,1.021067190276902,46,40-49,Male,Berlin,1,Married,"No, I don't feel close to any religion",13,Self-employed / freelancer,"1,500 to below 2,000 <80>",2,7,Less than 3 kilometer,1 <96> 49,0,10,0.625,0.3333333333333333,0.5,2,NA,NA,4,4,4,3,2,3,3,2,4,4,3,4,3,3,3,2
4,2,2,2,3,2,3,3,9,1.021067190276902,41,40-49,Male,Berlin,1,Married,"No, I don't feel close to any religion",18,Employee in high position,"3,500 to below 4,000 <80>",3,8,Don't know,1000 and more,4,0,1,0,0,NA,NA,NA,3,3,2,2,2,2,3,3,3,3,3,3,2,2,3,2
2,NA,2,2,2,2,NA,NA,NA,1.021067190276902,52,50-59,Male,Berlin,1,"Single, without partner","No, I don't feel close to any religion",14,Employee in low / medium position,"1,000 to below 1,500 <80>",1,3,Less than 3 kilometer,1000 and more,5,80,1,1,0.3333333333333333,1,Scenario 2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2,4,1,1,4,1,NA,NA,NA,1.021067190276902,34,30-39,Male,Berlin,1,"Single, without partner",Protestant Free Church,13,Unskilled worker,"1,500 to below 2,000 <80>",1,6,3-5 kilometers,1000 and more,2,80,1,1,1,2,NA,NA,4,4,4,4,4,4,4,4,3,3,3,2,3,3,3,2
4,1,1,1,1,1,1,2,8,1.021067190276902,39,30-39,Male,Berlin,1,Married,"No, I don't feel close to any religion",22,Employee in low / medium position,"2,500 to below 3,000 <80>",4,6,3-5 kilometers,1000 and more,5,0,0.375,0,0,NA,NA,NA,2,3,3,2,2,3,3,3,3,3,3,2,3,4,3,3
2,4,4,4,4,4,NA,NA,NA,1.021067190276902,60,50-59,Male,Berlin,1,Married,Roman Catholic,12,Skilled worker,"2,500 to below 3,000 <80>",2,6,3-5 kilometers,1000 and more,8,99,0.75,1,0,1,Scenario 1,2,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4
2,2,1,2,2,3,NA,NA,NA,1.021067190276902,60,50-59,Male,Berlin,1,Married,Roman Catholic,10,Retired,"2,000 to below 2,500 <80>",2,5,6-10 kilometers,500 <96> 999,8,1,1,0.6666666666666666,0.8333333333333334,1,Scenario 1,1,3,2,4,2,4,2,3,3,3,3,4,3,4,4,4,3
2,4,4,1,1,1,NA,NA,NA,1.021067190276902,50,40-49,Male,Berlin,1,"Single, without partner","No, I don't feel close to any religion",12,Skilled worker,"2,500 to below 3,000 <80>",1,8,Don't know,250 <96> 499,7,60,0.875,1,0.3333333333333333,2,NA,NA,4,4,4,3,4,4,4,4,4,4,4,4,4,1,4,4
4,1,1,1,1,1,1,1,7,1.021067190276902,27,18-29,Female,Berlin,1,"Single, without partner","No, I don't feel close to any religion",18,Employee in high position,"1,500 to below 2,000 <80>",1,8,Less than 3 kilometer,1000 and more,3,0,0.125,0,0.3333333333333333,NA,NA,NA,2,2,2,2,1,3,2,2,3,2,2,2,2,3,3,3
4,1,2,2,1,2,3,3,7,1.021067190276902,41,40-49,Male,Berlin,1,"With partner, not living together","No, I don't feel close to any religion",15,Employee in low / medium position,"1,500 to below 2,000 <80>",1,6,3-5 kilometers,250 <96> 499,3,0,0.75,0,0.16666666666666666,NA,NA,NA,3,4,3,3,3,3,3,4,3,3,3,3,3,3,3,3
2,4,3,3,4,2,NA,NA,NA,1.021067190276902,78,60 and older,Male,Berlin,1,Married,Protestant,10,Retired,"1,500 to below 2,000 <80>",2,2,Less than 3 kilometer,1000 and more,8,50,0.875,1,0.5,2,NA,NA,4,2,4,4,4,4,4,4,1,4,1,4,1,2,1,1
4,1,1,1,2,1,2,2,7,1.021067190276902,67,60 and older,Female,Berlin,1,Divorced / separated,Roman Catholic,17,Retired,"1,000 to below 1,500 <80>",1,5,Don't know,50 <96> 249,5,0,0.25,0,0,NA,NA,NA,2,3,2,3,2,3,2,2,2,3,2,2,2,2,2,2
2,1,1,1,1,1,NA,NA,NA,1.021067190276902,59,50-59,Male,Berlin,1,"Single, without partner",Protestant,15,Skilled worker,"1,500 to below 2,000 <80>",1,7,6-10 kilometers,50 <96> 249,4,0,0,0,0,2,NA,NA,2,1,3,1,3,2,1,1,1,2,1,2,1,2,1,2
4,1,1,1,2,2,2,2,4,1.021067190276902,53,50-59,Male,Berlin,1,"Single, without partner",Protestant,13,Unskilled worker,"1,000 to below 1,500 <80>",1,3,3-5 kilometers,500 <96> 999,5,30,1,0.6666666666666666,0.16666666666666666,NA,NA,NA,4,4,4,3,3,3,3,4,4,3,3,3,4,4,4,4
2,NA,3,1,3,2,NA,NA,NA,1.021067190276902,19,18-29,Female,Berlin,1,"With partner, not living together","No, I don't feel close to any religion",12,"In schooling / vocational training, student","1,500 to below 2,000 <80>",3,8,6-10 kilometers,There are no refugees in my town,4,0,0.5,0.6666666666666666,0.16666666666666666,1,Scenario 2,2,4,2,4,3,3,3,3,3,3,4,2,4,2,3,2,3
2,1,1,1,3,1,NA,NA,NA,1.021067190276902,47,40-49,Male,Berlin,1,Married,"Christian, but not close to a particular religious community",18,Senior civil servant,"4,500 to below 5,000 <80>",3,8,3-5 kilometers,1000 and more,5,0,0.25,0,0.16666666666666666,2,NA,NA,3,2,3,2,2,3,1,2,3,3,1,2,3,3,3,2
2,1,1,1,2,1,NA,NA,NA,1.021067190276902,62,60 and older,Female,Berlin,1,Married,Protestant,12,Employee in high position,"3,000 to below 3,500 <80>",2,8,Less than 3 kilometer,1000 and more,3,10,0.5,0.6666666666666666,0.5,2,NA,NA,3,1,3,3,3,2,2,3,3,3,2,2,3,4,3,3
4,1,1,1,1,1,1,3,3,1.021067190276902,40,30-39,Male,Berlin,1,"Single, without partner","No, I don't feel close to any religion",15,Unemployed / seeking work,below 500 <80>,1,2,Less than 3 kilometer,1000 and more,5,0,0.25,0.3333333333333333,0,NA,NA,NA,2,2,3,2,2,2,3,2,3,2,3,2,2,3,3,3
4,1,1,1,2,1,1,1,3,1.021067190276902,53,50-59,Male,Berlin,1,"With partner, living together",Protestant,18,Senior civil servant <96> highest level,"4,500 to below 5,000 <80>",3,6,Less than 3 kilometer,1000 and more,5,40,0.5,0.6666666666666666,0.6666666666666666,NA,NA,NA,3,4,1,3,3,4,3,3,4,4,2,3,3,4,4,3
4,2,1,2,2,1,1,3,7,1.021067190276902,66,60 and older,Female,Berlin,1,Widowed,"No, I don't feel close to any religion",13,Retired,"1,000 to below 1,500 <80>",1,7,6-10 kilometers,1000 and more,7,0,0.875,0.6666666666666666,0.3333333333333333,NA,NA,NA,4,3,3,2,3,4,4,4,3,3,4,4,4,4,4,3
2,2,2,2,3,2,NA,NA,NA,1.021067190276902,50,40-49,Male,Berlin,1,Married,Protestant,20,Senior civil servant,"3,000 to below 3,500 <80>",2,5,Less than 3 kilometer,1 <96> 49,8,62,0.625,1,0.6666666666666666,2,NA,NA,4,2,4,3,4,4,3,4,4,4,3,4,3,4,4,3
4,2,2,2,3,2,2,3,5,1.021067190276902,20,18-29,Female,Berlin,1,"Single, without partner","No, I don't feel close to any religion",13,"In schooling / vocational training, student",below 500 <80>,1,4,Don't know,50 <96> 249,5,60,0.25,0.6666666666666666,0,NA,NA,NA,3,3,3,4,2,3,3,2,3,3,4,3,3,3,3,3
4,1,1,1,1,1,1,1,7,1.021067190276902,55,50-59,Male,Berlin,1,Married,Protestant,21,Employee in low / medium position,"2,500 to below 3,000 <80>",2,7,Less than 3 kilometer,1000 and more,7,0,0.25,0,0.3333333333333333,NA,NA,NA,2,1,2,2,3,2,2,1,3,2,2,2,2,3,3,3
2,1,1,1,1,1,NA,NA,NA,1.021067190276902,43,40-49,Male,Berlin,1,"With partner, living together",Protestant,23,Senior civil servant,"5,000 or more <80>",2,8,6-10 kilometers,1000 and more,6,0,0.5,0,0.5,2,NA,NA,2,2,3,1,2,2,1,1,3,2,1,3,3,4,4,3
4,2,2,2,2,2,1,2,7,1.021067190276902,37,30-39,Male,Berlin,1,"Single, without partner","No, I don't feel close to any religion",3,Permanently sick or disabled,"500 to below 1,000 <80>",2,4,3-5 kilometers,1000 and more,6,10,0.5,0.3333333333333333,0.6666666666666666,NA,NA,NA,3,3,3,2,4,3,3,4,4,4,4,3,3,4,3,3
4,2,1,1,1,1,1,1,7,1.021067190276902,40,30-39,Male,Berlin,1,Married,"No, I don't feel close to any religion",18,Employee in low / medium position,"3,000 to below 3,500 <80>",6,6,3-5 kilometers,250 <96> 499,1,1,0.125,0,0.16666666666666666,NA,NA,NA,2,1,1,1,2,2,2,1,2,2,1,2,2,2,3,3
2,1,1,1,1,1,NA,NA,NA,1.021067190276902,57,50-59,Female,Berlin,1,Divorced / separated,"Eastern religion (Buddhism, Hinduism, Sikhism, Shinto, Tao, etc.)",15,Unskilled worker,"1,000 to below 1,500 <80>",1,2,Less than 3 kilometer,1000 and more,0,0,0.25,0,0.3333333333333333,2,NA,NA,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,3
2,2,2,2,3,2,NA,NA,NA,1.021067190276902,20,18-29,Female,Berlin,1,"With partner, not living together",Protestant,13,"In schooling / vocational training, student","4,000 to below 4,500 <80>",5,6,Less than 3 kilometer,1 <96> 49,7,0,0.5,0.3333333333333333,0.16666666666666666,1,Scenario 1,2,3,2,3,2,3,3,4,4,3,3,4,3,4,4,4,2
4,3,1,1,2,1,3,3,9,1.021067190276902,38,30-39,Male,Berlin,0,Married,"No, I don't feel close to any religion",16,Skilled worker,"2,500 to below 3,000 <80>",6,5,3-5 kilometers,500 <96> 999,2,0,0.625,0,1,NA,NA,NA,2,2,3,3,3,2,3,1,3,2,1,2,3,3,2,2
2,2,2,2,3,2,NA,NA,NA,1.021067190276902,41,40-49,Male,Berlin,1,Married,"No, I don't feel close to any religion",15,Employee in low / medium position,"3,500 to below 4,000 <80>",3,8,Don't know,1000 and more,3,2,1,0.3333333333333333,0,2,NA,NA,3,3,3,3,2,2,4,4,4,3,4,3,4,3,4,3
2,1,2,1,2,2,NA,NA,NA,1.021067190276902,20,18-29,Female,Berlin,1,"Single, without partner",Protestant,13,"In schooling / vocational training, student",below 500 <80>,1,7,3-5 kilometers,50 <96> 249,4,0,0.25,0.3333333333333333,0.3333333333333333,2,NA,NA,3,2,2,3,3,2,3,2,3,2,2,3,3,3,4,3
2,1,1,1,1,1,NA,NA,NA,1.021067190276902,61,60 and older,Female,Berlin,1,"Single, without partner","Eastern religion (Buddhism, Hinduism, Sikhism, Shinto, Tao, etc.)",13,Self-employed / freelancer,"1,000 to below 1,500 <80>",1,3,6-10 kilometers,500 <96> 999,3,3,0.5,0,0.3333333333333333,2,NA,NA,3,4,3,3,3,3,3,3,3,3,3,2,2,3,3,3
4,4,3,3,3,3,3,4,6,1.021067190276902,40,30-39,Male,Berlin,1,"With partner, living together","No, I don't feel close to any religion",19,Self-employed / freelancer,"2,000 to below 2,500 <80>",2,4,Less than 3 kilometer,1000 and more,8,0,1,0.6666666666666666,0.5,NA,NA,NA,4,4,4,4,4,3,4,4,4,3,4,4,4,3,4,4
2,3,4,4,1,4,NA,NA,NA,1.021067190276902,68,60 and older,Female,Berlin,1,Married,"No, I don't feel close to any religion",13,Retired,"1,000 to below 1,500 <80>",2,7,Less than 3 kilometer,250 <96> 499,5,0,1,1,0.5,1,Scenario 1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1
4,2,1,1,3,1,2,4,4,1.021067190276902,57,50-59,Male,Berlin,1,"With partner, living together","No, I don't feel close to any religion",19,Employee in high position,"5,000 or more <80>",2,5,Less than 3 kilometer,1000 and more,3,14,0.75,0.6666666666666666,0.5,NA,NA,NA,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4
2,2,2,2,2,2,NA,NA,NA,1.021067190276902,59,50-59,Female,Berlin,1,"With partner, living together",Protestant,12,Unemployed / seeking work,"500 to below 1,000 <80>",2,0 ( BOTTOM ),Less than 3 kilometer,1000 and more,5,0,0.875,1,0.5,2,NA,NA,3,3,4,4,3,3,4,4,3,3,3,2,3,3,3,3
4,2,1,1,1,1,1,1,2,1.021067190276902,38,30-39,Female,Berlin,1,Married,No answer,17,Parental leave,"2,000 to below 2,500 <80>",4,7,Less than 3 kilometer,250 <96> 499,2,0,0,0,0.6666666666666666,NA,NA,NA,2,1,1,1,1,2,1,1,1,2,1,1,2,3,1,3
4,2,1,1,1,4,4,4,7,1.021067190276902,50,40-49,Male,Berlin,1,Married,"No, I don't feel close to any religion",18,Skilled worker,"2,500 to below 3,000 <80>",2,4,Less than 3 kilometer,1000 and more,6,59,0.25,1,0.5,NA,NA,NA,4,3,4,4,3,3,4,4,4,4,4,4,4,4,4,4
4,1,2,2,2,2,1,2,7,1.021067190276902,28,18-29,Male,Berlin,1,"Single, without partner","No, I don't feel close to any religion",12,Unskilled worker,"1,500 to below 2,000 <80>",1,6,Less than 3 kilometer,1000 and more,2,6,0.5,0.3333333333333333,0.5,NA,NA,NA,3,3,3,3,2,3,3,3,3,3,3,3,2,2,2,3
