wave,hate_violence_means,hate_pol_message,hate_prevent_settlement,hate_polcondemn,hate_justified,MateComp.cont,JobComp.cont,LifeSatis.cont,pop_15_44_muni_gendergap_2015,age,age_group,gender,state,citizenship,marital,religion,eduyrs,occupation,income,household_size,self_econ,distance_ref,settle_ref,lrscale,afd,muslim_ind,afd_ind,contact_ind,list,treatment_list,outcome_list,ref_integrating,ref_citizenship,ref_reduce,ref_moredone,ref_cultgiveup,ref_economy,ref_crime,ref_terror,ref_loc_services,ref_loc_economy,ref_loc_crime,ref_loc_culture,ref_loc_islam,ref_loc_schools,ref_loc_housing,ref_loc_wayoflife,women_role
4,2,1,2,2,1,1,2,5,1.2145981980105205,34,30-39,Female,Sachsen,1,"With partner, living together","No, I don't feel close to any religion",13,Employee in low / medium position,"2,500 to below 3,000 <80>",2,3,3-5 kilometers,1000 and more,2,0,0.875,0.6666666666666666,0.6666666666666666,NA,NA,NA,3,3,4,4,2,3,3,3,3,3,4,3,3,4,3,3,2
4,2,2,2,3,2,3,2,6,1.2145981980105205,39,30-39,Male,Sachsen,1,"With partner, not living together","No, I don't feel close to any religion",15,"In schooling / vocational training, student","500 to below 1,000 <80>",1,5,6-10 kilometers,500 <96> 999,2,20,0.625,0.3333333333333333,0.3333333333333333,NA,NA,NA,3,3,3,3,3,3,4,4,3,3,4,2,3,3,3,3,2
4,3,2,2,4,2,2,3,1,1.2145981980105205,61,60 and older,Male,Sachsen,1,Divorced / separated,Other non-Christian religion,17,Unemployed / seeking work,below 500 <80>,1,2,Less than 3 kilometer,1000 and more,5,15,0.875,1,0.6666666666666666,NA,NA,NA,4,3,4,4,1,4,4,4,4,3,4,2,4,4,3,4,4
4,1,1,1,1,1,2,2,9,1.2145981980105205,32,30-39,Female,Sachsen,1,Married,Protestant,13,Skilled worker,"2,500 to below 3,000 <80>",4,6,Less than 3 kilometer,50 <96> 249,5,0,0.875,0.3333333333333333,0.3333333333333333,NA,NA,NA,3,3,3,4,3,3,3,3,3,3,3,3,3,4,3,3,2
4,2,2,2,2,2,2,2,6,1.2145981980105205,70,60 and older,Male,Sachsen,1,Married,"Christian, but not close to a particular religious community",10,Retired,"2,000 to below 2,500 <80>",3,5,3-5 kilometers,1000 and more,5,20,0.25,1,0.3333333333333333,NA,NA,NA,3,2,3,3,3,2,3,3,3,2,3,2,3,4,3,3,2
4,2,2,2,2,2,1,2,8,1.2145981980105205,67,60 and older,Female,Sachsen,1,Married,"No, I don't feel close to any religion",15,Retired,"2,000 to below 2,500 <80>",2,7,3-5 kilometers,1000 and more,2,10,1,1,0.6666666666666666,NA,NA,NA,3,4,4,4,4,3,4,4,4,4,4,3,2,4,2,2,1
4,1,1,1,2,1,1,1,8,1.1541318477251623,41,40-49,Male,Sachsen,1,"Single, without partner","No, I don't feel close to any religion",13,Employee in low / medium position,No answer,1,6,Don't know,50 <96> 249,5,1,0,0,0,NA,NA,NA,2,2,2,1,3,2,2,1,2,2,1,2,2,2,1,2,2
4,2,3,2,2,3,3,3,5,1.0580357142857142,80,60 and older,Female,Sachsen,1,Widowed,"No, I don't feel close to any religion",11,Retired,"1,000 to below 1,500 <80>",1,7,Less than 3 kilometer,50 <96> 249,2,21,0.875,0,0.3333333333333333,NA,NA,NA,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,2,3
4,3,2,2,4,2,4,4,5,1.1231422505307855,48,40-49,Male,Sachsen,1,"With partner, living together","No, I don't feel close to any religion",15,Employee in high position,"4,000 to below 4,500 <80>",4,5,6-10 kilometers,1 <96> 49,7,81,1,1,0.3333333333333333,NA,NA,NA,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,2
4,3,1,1,3,2,2,2,7,1.0877483443708609,52,50-59,Female,Sachsen,1,Married,"No, I don't feel close to any religion",13,Homemaker,"3,000 to below 3,500 <80>",3,5,6-10 kilometers,1 <96> 49,6,49,1,1,0.3333333333333333,NA,NA,NA,4,4,4,4,3,4,4,4,3,3,3,3,3,3,3,3,3
4,4,2,2,2,3,4,2,3,1.11482254697286,39,30-39,Female,Sachsen,1,"With partner, living together",Protestant,5,Employee in high position,"3,500 to below 4,000 <80>",3,6,3-5 kilometers,There are no refugees in my town,8,99,1,1,0.8333333333333334,NA,NA,NA,4,4,4,4,2,4,4,4,4,3,4,4,4,4,4,4,3
4,3,2,2,3,2,2,3,1,1.2118349080059672,60,50-59,Male,Sachsen,1,Divorced / separated,"No, I don't feel close to any religion",12,Unemployed / seeking work,"500 to below 1,000 <80>",1,2,3-5 kilometers,250 <96> 499,2,1,0.75,0.3333333333333333,0.3333333333333333,NA,NA,NA,3,2,3,3,3,2,3,4,3,2,3,3,3,3,3,3,3
4,1,1,1,1,1,1,2,7,1.1036269430051813,75,60 and older,Male,Sachsen,1,"With partner, not living together","No, I don't feel close to any religion",15,Retired,"1,000 to below 1,500 <80>",1,4,11-20 kilometers,50 <96> 249,6,3,0.5,0,0.16666666666666666,NA,NA,NA,3,2,2,2,2,2,1,1,2,2,1,2,2,3,2,2,2
4,4,4,4,1,4,1,1,8,1.1036269430051813,37,30-39,Female,Sachsen,1,Married,"No, I don't feel close to any religion",4,Parental leave,"1,500 to below 2,000 <80>",5,5,Don't know,50 <96> 249,5,10,0.75,1,0.5,NA,NA,NA,3,2,1,4,4,4,4,4,4,4,4,4,1,4,4,4,4
4,1,1,1,1,3,3,3,5,1.1036269430051813,63,60 and older,Female,Sachsen,1,Widowed,"No, I don't feel close to any religion",13,Retired,"1,000 to below 1,500 <80>",1,5,11-20 kilometers,250 <96> 499,4,0,0.75,0.3333333333333333,0.3333333333333333,NA,NA,NA,3,2,3,3,4,3,3,3,3,3,3,2,2,4,4,3,4
4,2,2,2,2,2,3,2,3,1.072622478386167,59,50-59,Male,Sachsen,1,Divorced / separated,"No, I don't feel close to any religion",15,Self-employed / freelancer,No answer,3,5,3-5 kilometers,There are no refugees in my town,2,30,0.5,0.6666666666666666,0.5,NA,NA,NA,3,2,2,3,2,2,3,3,2,3,2,1,2,2,2,2,3
4,1,1,1,2,1,1,1,9,1.1064638783269962,63,60 and older,Female,Sachsen,1,Married,Protestant,15,Retired,"3,000 to below 3,500 <80>",2,6,6-10 kilometers,There are no refugees in my town,5,0,0.75,0.3333333333333333,0.16666666666666666,NA,NA,NA,3,3,3,2,3,3,3,3,2,3,2,2,2,3,1,1,1
4,1,1,1,1,1,2,2,8,1.03110599078341,71,60 and older,Female,Sachsen,1,"With partner, not living together","No, I don't feel close to any religion",16,Retired,below 500 <80>,1,5,21-50 kilometers,There are no refugees in my town,5,0,0.25,0,0,NA,NA,NA,2,1,3,3,3,2,3,2,2,3,2,2,2,3,2,2,2
4,3,3,2,4,2,2,3,5,1.169614984391259,22,18-29,Female,Sachsen,1,"Single, without partner","No, I don't feel close to any religion",15,Unemployed / seeking work,below 500 <80>,1,3,11-20 kilometers,50 <96> 249,5,0,0.25,0.6666666666666666,0.3333333333333333,NA,NA,NA,3,4,4,4,3,4,3,3,3,3,3,3,2,3,4,3,2
4,3,3,3,3,2,1,1,8,1.312685286316118,32,30-39,Male,Sachsen,1,"Single, without partner",Protestant,12,Unskilled worker,"2,000 to below 2,500 <80>",3,5,6-10 kilometers,250 <96> 499,9,100,0.375,0.6666666666666666,0.8333333333333334,NA,NA,NA,2,3,2,2,3,4,2,1,2,1,4,1,4,4,1,4,3
4,2,2,3,3,2,4,4,3,1.1643968871595332,44,40-49,Male,Sachsen,1,"With partner, living together","No, I don't feel close to any religion",13,Skilled worker,"2,500 to below 3,000 <80>",3,5,11-20 kilometers,1 <96> 49,5,50,1,1,0,NA,NA,NA,4,3,4,3,4,4,4,4,4,4,3,4,4,3,4,4,2
4,4,4,4,4,4,4,4,8,1.1350601295097131,34,30-39,Male,Sachsen,1,"With partner, living together",Protestant,13,Skilled worker,"1,500 to below 2,000 <80>",3,5,11-20 kilometers,1 <96> 49,5,0,1,0.6666666666666666,0.8333333333333334,NA,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,2,1,1,1,1,3,3,5,1.1881606765327697,49,40-49,Female,Sachsen,1,"Single, without partner","No, I don't feel close to any religion",14,Retired,"500 to below 1,000 <80>",1,5,More than 50 kilometer,There are no refugees in my town,5,1,0.875,0.3333333333333333,0.3333333333333333,NA,NA,NA,3,3,3,3,4,3,3,3,1,4,1,4,1,1,1,1,2
4,2,1,2,2,2,2,2,8,1.09,57,50-59,Female,Sachsen,1,Married,"Christian, but not close to a particular religious community",13,Unskilled worker,"2,500 to below 3,000 <80>",2,6,6-10 kilometers,50 <96> 249,4,3,0.625,0.3333333333333333,0,NA,NA,NA,2,2,3,2,2,2,2,2,2,3,2,3,2,2,2,3,2
4,1,1,1,3,1,1,1,8,1.1613985711192898,37,30-39,Male,Sachsen,1,Married,"No, I don't feel close to any religion",15,Employee in high position,"3,000 to below 3,500 <80>",4,7,Less than 3 kilometer,250 <96> 499,4,0,0.75,0.6666666666666666,0.3333333333333333,NA,NA,NA,4,4,4,3,3,4,3,3,3,4,3,4,2,3,3,3,2
4,4,4,4,1,3,2,2,5,1.176850258175559,24,18-29,Male,Sachsen,1,"With partner, not living together","No, I don't feel close to any religion",13,Employee in low / medium position,"1,000 to below 1,500 <80>",1,5,Less than 3 kilometer,250 <96> 499,10,95,1,1,0.3333333333333333,NA,NA,NA,4,4,4,4,4,4,4,3,3,4,3,3,1,3,4,3,4
4,3,1,3,3,2,2,3,8,1.2294098032677558,26,18-29,Male,Sachsen,1,"Single, without partner","No, I don't feel close to any religion",19,"In schooling / vocational training, student","500 to below 1,000 <80>",1,2,Less than 3 kilometer,50 <96> 249,6,20,0.375,1,0.6666666666666666,NA,NA,NA,2,3,3,4,2,2,4,3,4,3,3,2,3,2,3,2,2
4,3,3,3,3,3,1,1,3,1.1156716417910448,58,50-59,Male,Sachsen,1,Married,Protestant,16,Employee in low / medium position,"2,500 to below 3,000 <80>",2,4,Less than 3 kilometer,50 <96> 249,5,100,1,1,0.3333333333333333,NA,NA,NA,4,3,4,4,4,4,4,4,3,4,2,4,2,4,2,3,3
4,3,2,1,2,1,1,3,9,1.1253424657534246,42,40-49,Male,Sachsen,1,Married,"No, I don't feel close to any religion",16,Employee in high position,"3,500 to below 4,000 <80>",2,7,Less than 3 kilometer,1 <96> 49,6,0,0.625,0.3333333333333333,0.3333333333333333,NA,NA,NA,4,2,4,3,3,3,3,1,4,3,3,3,3,3,2,2,3
4,2,1,1,2,1,2,2,9,1.051282051282051,31,30-39,Female,Sachsen,1,Married,Protestant,13,Unskilled worker,"2,500 to below 3,000 <80>",4,6,11-20 kilometers,250 <96> 499,5,13,0.625,0.3333333333333333,0.5,NA,NA,NA,2,2,2,3,3,3,3,3,3,2,3,2,3,3,3,3,1
4,2,3,2,3,3,2,3,8,1.072265625,59,50-59,Male,Sachsen,1,Married,"No, I don't feel close to any religion",8,Other,"2,000 to below 2,500 <80>",3,5,3-5 kilometers,1 <96> 49,8,99,0.875,1,0.3333333333333333,NA,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,4
4,1,1,1,1,1,1,2,1,1.1834161253343525,68,60 and older,Female,Sachsen,1,Married,"No, I don't feel close to any religion",13,Retired,"2,000 to below 2,500 <80>",2,6,3-5 kilometers,50 <96> 249,5,0,0.25,0,0,NA,NA,NA,3,2,3,2,2,2,3,2,3,2,1,2,2,3,2,2,2
4,1,1,1,1,1,4,4,1,1.1595059483215882,49,40-49,Male,Sachsen,1,"Single, without partner","No, I don't feel close to any religion",12,Skilled worker,"1,000 to below 1,500 <80>",1,9,Less than 3 kilometer,500 <96> 999,3,2,1,0.3333333333333333,0.8333333333333334,NA,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4
4,2,1,3,2,3,3,2,7,1.1595059483215882,25,18-29,Male,Sachsen,1,"With partner, living together","No, I don't feel close to any religion",16,Employee in low / medium position,"3,000 to below 3,500 <80>",3,5,11-20 kilometers,500 <96> 999,6,30,0.5,0.3333333333333333,0.6666666666666666,NA,NA,NA,3,4,4,3,3,1,4,4,3,3,4,2,4,4,3,4,2
4,1,1,1,1,1,1,2,8,1.1595059483215882,62,60 and older,Female,Sachsen,1,Married,"No, I don't feel close to any religion",12,Employee in low / medium position,No answer,2,7,11-20 kilometers,There are no refugees in my town,3,1,0.25,0,0.16666666666666666,NA,NA,NA,2,2,2,1,2,2,3,2,3,3,2,2,2,3,2,2,1
4,2,1,2,3,2,1,2,6,1.1595059483215882,28,18-29,Female,Sachsen,1,"With partner, living together","No, I don't feel close to any religion",22,Employee in low / medium position,"2,500 to below 3,000 <80>",2,6,6-10 kilometers,1000 and more,3,5,0.875,0.6666666666666666,0.6666666666666666,NA,NA,NA,3,4,4,3,3,4,3,2,3,4,3,2,3,3,3,3,2
4,1,2,3,2,2,3,3,5,1.1595059483215882,33,30-39,Male,Sachsen,1,Married,Protestant,17,Employee in low / medium position,"5,000 or more <80>",4,7,3-5 kilometers,50 <96> 249,5,10,0.625,0.3333333333333333,0.3333333333333333,NA,NA,NA,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2
4,1,1,1,1,1,1,3,6,1.1595059483215882,61,60 and older,Female,Sachsen,1,Married,"No, I don't feel close to any religion",15,Employee in low / medium position,"2,000 to below 2,500 <80>",2,3,Less than 3 kilometer,500 <96> 999,4,10,0.625,0.6666666666666666,0.3333333333333333,NA,NA,NA,3,2,4,3,3,3,4,4,4,4,3,3,3,4,3,3,3
4,2,3,2,2,2,3,2,8,1.127582679198019,35,30-39,Male,Sachsen,1,"Single, without partner","No, I don't feel close to any religion",NA,Employee in low / medium position,"1,500 to below 2,000 <80>",1,7,3-5 kilometers,50 <96> 249,2,10,0.75,0.6666666666666666,0.3333333333333333,NA,NA,NA,3,2,3,2,3,2,3,3,3,2,3,2,2,3,3,2,3
4,2,2,3,2,1,2,4,4,1.127582679198019,39,30-39,Male,Sachsen,1,"Single, without partner","No, I don't feel close to any religion",17,Unskilled worker,"1,000 to below 1,500 <80>",1,5,6-10 kilometers,1000 and more,4,81,0.75,0.6666666666666666,0.8333333333333334,NA,NA,NA,2,3,2,3,2,3,4,4,4,1,3,2,3,2,2,3,4
4,1,1,1,1,1,1,1,8,1.127582679198019,38,30-39,Female,Sachsen,1,Married,Protestant Free Church,17,Unskilled worker,"3,000 to below 3,500 <80>",2,7,Less than 3 kilometer,500 <96> 999,2,1,0.125,0,0.16666666666666666,NA,NA,NA,2,2,1,1,2,2,2,2,2,2,2,1,2,3,2,3,3
4,1,1,1,2,1,1,1,8,1.127582679198019,24,18-29,Male,Sachsen,1,"With partner, not living together",Protestant Free Church,16,"In schooling / vocational training, student",below 500 <80>,3,7,3-5 kilometers,500 <96> 999,1,0,0,0,0.3333333333333333,NA,NA,NA,2,2,1,2,1,1,1,2,1,1,1,1,3,2,1,4,2
4,2,1,1,1,1,2,3,9,1.127582679198019,51,50-59,Male,Sachsen,1,Married,"No, I don't feel close to any religion",13,Self-employed / freelancer,"3,500 to below 4,000 <80>",4,7,6-10 kilometers,1000 and more,2,10,0.375,0.3333333333333333,0,NA,NA,NA,3,2,3,3,3,3,3,3,3,3,3,2,2,4,3,2,3
4,2,3,1,3,3,2,3,6,1.127582679198019,66,60 and older,Female,Sachsen,1,Married,"Christian, but not close to a particular religious community",7,Retired,No answer,2,5,Less than 3 kilometer,1000 and more,5,60,1,1,0.6666666666666666,NA,NA,NA,4,4,4,4,3,3,3,4,4,3,3,3,4,4,4,3,1
4,2,2,2,3,2,4,2,8,1.127582679198019,63,60 and older,Female,Sachsen,1,Married,Other non-Christian religion,25,Retired,"1,500 to below 2,000 <80>",2,6,Less than 3 kilometer,1000 and more,7,70,1,1,0.5,NA,NA,NA,3,3,4,4,3,4,4,4,4,4,4,3,4,4,4,4,1
4,1,1,1,1,1,1,2,6,1.127582679198019,41,40-49,Male,Sachsen,1,"Single, without partner","No, I don't feel close to any religion",20,Employee in high position,"1,500 to below 2,000 <80>",1,4,Less than 3 kilometer,1000 and more,5,10,0.375,0,0.5,NA,NA,NA,3,1,3,2,3,3,3,3,3,2,3,2,2,4,2,3,2
4,1,1,1,2,1,2,2,7,1.127582679198019,36,30-39,Male,Sachsen,1,"With partner, living together",Protestant,18,Employee in high position,"3,500 to below 4,000 <80>",4,5,Less than 3 kilometer,50 <96> 249,6,0,0.375,0.3333333333333333,0.3333333333333333,NA,NA,NA,3,2,2,2,2,3,2,2,2,3,2,2,2,3,2,2,3
4,2,1,1,3,1,2,2,7,1.127582679198019,20,18-29,Female,Sachsen,1,"With partner, living together",Protestant,12,"In schooling / vocational training, student",No answer,2,5,Don't know,500 <96> 999,5,11,0.75,0.6666666666666666,0.3333333333333333,NA,NA,NA,4,2,3,4,3,4,3,2,3,3,3,3,3,4,3,4,2
4,1,2,2,2,2,1,1,8,1.127582679198019,57,50-59,Male,Sachsen,1,Married,"No, I don't feel close to any religion",16,Retired,"3,000 to below 3,500 <80>",2,7,3-5 kilometers,1000 and more,2,0,0.125,0.3333333333333333,0,NA,NA,NA,2,1,2,1,2,2,3,2,2,2,2,2,2,1,1,2,3
4,3,2,2,2,2,2,2,4,1.127582679198019,66,60 and older,Male,Sachsen,1,Divorced / separated,Protestant,16,Retired,"500 to below 1,000 <80>",1,3,Don't know,500 <96> 999,4,0,0.875,0.6666666666666666,0.3333333333333333,NA,NA,NA,3,3,3,3,3,2,4,4,4,2,4,2,4,4,4,4,2
4,1,1,1,1,1,2,2,5,1.127582679198019,46,40-49,Male,Sachsen,1,"Single, without partner","Christian, but not close to a particular religious community",14,Unemployed / seeking work,"500 to below 1,000 <80>",1,4,6-10 kilometers,1000 and more,2,0,0.25,0,0.3333333333333333,NA,NA,NA,2,2,3,2,3,2,2,3,3,2,3,2,2,3,3,2,1
4,2,2,2,2,2,2,2,7,1.127582679198019,19,18-29,Male,Sachsen,1,"With partner, not living together","No, I don't feel close to any religion",14,"In schooling / vocational training, student","5,000 or more <80>",3,7,3-5 kilometers,1 <96> 49,6,31,0.125,0.6666666666666666,0.3333333333333333,NA,NA,NA,3,2,2,3,2,2,3,2,3,2,3,2,3,2,4,3,3
4,3,3,3,4,3,2,4,5,1.127582679198019,42,40-49,Female,Sachsen,1,"With partner, living together","No, I don't feel close to any religion",6,Employee in low / medium position,"1,000 to below 1,500 <80>",2,2,Less than 3 kilometer,500 <96> 999,5,50,0.875,1,0.5,NA,NA,NA,3,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4
4,1,1,1,1,1,1,1,9,1.127582679198019,23,18-29,Female,Sachsen,1,Married,"No, I don't feel close to any religion",18,Self-employed / freelancer,"500 to below 1,000 <80>",3,4,6-10 kilometers,1000 and more,2,0,0.375,0,0.5,NA,NA,NA,2,2,2,2,3,3,3,3,3,2,3,1,2,4,4,4,1
4,1,1,1,2,1,1,1,6,1.127582679198019,42,40-49,Male,Sachsen,1,"Single, without partner",Protestant,20,Unskilled worker,"1,000 to below 1,500 <80>",1,3,Less than 3 kilometer,500 <96> 999,4,0,0.25,0,0.3333333333333333,NA,NA,NA,3,2,2,1,2,2,3,2,2,2,3,2,2,3,3,3,1
4,1,1,1,1,1,1,1,8,1.127582679198019,25,18-29,Female,Sachsen,1,"With partner, living together","No, I don't feel close to any religion",19,"In schooling / vocational training, student","2,500 to below 3,000 <80>",2,6,3-5 kilometers,1000 and more,1,0,0,0,0.16666666666666666,NA,NA,NA,2,1,3,1,2,2,1,1,1,2,1,2,2,2,3,2,1
4,2,3,3,2,2,3,3,7,1.127582679198019,28,18-29,Male,Sachsen,1,Married,"No, I don't feel close to any religion",14,Employee in low / medium position,"1,500 to below 2,000 <80>",3,6,6-10 kilometers,500 <96> 999,5,11,0.25,0,0.8333333333333334,NA,NA,NA,2,3,3,3,4,2,3,3,3,2,2,3,3,2,2,3,3
4,2,1,1,2,2,1,1,7,1.127582679198019,29,18-29,Female,Sachsen,1,"With partner, not living together","Christian, but not close to a particular religious community",20,"In schooling / vocational training, student",No answer,1,6,Don't know,1000 and more,5,5,0.75,0.6666666666666666,0.5,NA,NA,NA,3,3,3,3,3,3,4,4,3,3,3,2,2,3,3,3,1
4,1,1,1,1,1,1,2,8,1.127582679198019,20,18-29,Female,Sachsen,1,"With partner, not living together","No, I don't feel close to any religion",15,"In schooling / vocational training, student",below 500 <80>,1,5,3-5 kilometers,50 <96> 249,4,0,0.125,0,0,NA,NA,NA,2,2,2,2,1,2,2,3,2,1,1,1,2,4,3,3,1
4,2,3,1,2,3,2,3,5,1.2791411042944785,61,60 and older,Female,Sachsen,1,Widowed,"No, I don't feel close to any religion",12,Retired,"500 to below 1,000 <80>",1,5,11-20 kilometers,1 <96> 49,2,50,0.875,1,0.3333333333333333,NA,NA,NA,3,2,4,4,4,3,4,4,3,3,3,2,3,3,3,3,2
4,1,1,1,2,1,2,2,3,1.1463456577815994,38,30-39,Male,Sachsen,1,"With partner, living together","No, I don't feel close to any religion",19,Employee in low / medium position,"3,500 to below 4,000 <80>",2,5,3-5 kilometers,250 <96> 499,3,0,0.375,0.3333333333333333,0,NA,NA,NA,3,2,2,1,3,2,2,2,3,3,2,2,2,4,3,3,2
4,3,3,3,2,3,3,3,8,1.1463456577815994,36,30-39,Female,Sachsen,1,Married,"No, I don't feel close to any religion",15,Homemaker,"1,000 to below 1,500 <80>",2,4,6-10 kilometers,250 <96> 499,5,42,1,1,0.3333333333333333,NA,NA,NA,3,3,3,4,3,3,3,4,2,3,4,3,1,4,3,4,4
4,1,3,3,3,2,4,4,8,1.1938707528314456,32,30-39,Male,Sachsen,1,"Single, without partner","No, I don't feel close to any religion",NA,Employee in low / medium position,"1,500 to below 2,000 <80>",2,3,21-50 kilometers,50 <96> 249,4,0,0.75,0,0.3333333333333333,NA,NA,NA,2,2,4,3,4,4,4,4,3,1,3,2,3,3,3,2,1
4,3,1,2,3,2,3,4,5,1.1897339424885784,66,60 and older,Female,Sachsen,1,Married,"No, I don't feel close to any religion",13,Retired,"1,500 to below 2,000 <80>",2,4,Don't know,250 <96> 499,5,22,1,1,0,NA,NA,NA,3,1,4,4,3,3,3,4,4,4,3,4,3,4,4,3,2
4,1,1,1,2,1,1,1,8,1.1854043392504932,50,40-49,Male,Sachsen,1,Married,"Christian, but not close to a particular religious community",17,Employee in high position,"3,500 to below 4,000 <80>",3,7,11-20 kilometers,There are no refugees in my town,6,2,0.5,0,0,NA,NA,NA,3,3,3,2,4,3,3,2,4,3,3,2,2,3,1,3,1
4,1,2,1,1,1,1,1,3,1.2737430167597763,50,40-49,Male,Sachsen,1,Married,Protestant,13,Employee in high position,"2,500 to below 3,000 <80>",4,7,6-10 kilometers,1 <96> 49,6,0,0.5,0,0,NA,NA,NA,2,2,3,3,3,2,2,3,2,2,1,2,1,2,1,3,2
4,3,4,4,3,4,4,4,6,1.162241887905605,47,40-49,Male,Sachsen,1,"Single, without partner","No, I don't feel close to any religion",20,Employee in low / medium position,"2,000 to below 2,500 <80>",1,5,Less than 3 kilometer,50 <96> 249,6,100,1,1,0.3333333333333333,NA,NA,NA,4,3,4,4,4,4,4,4,4,4,4,3,4,4,4,4,2
4,1,1,1,1,1,2,2,7,1.0673539518900343,69,60 and older,Female,Sachsen,1,Married,"No, I don't feel close to any religion",16,Retired,"2,500 to below 3,000 <80>",2,5,21-50 kilometers,1 <96> 49,3,0,0.625,0,0.3333333333333333,NA,NA,NA,3,2,3,1,3,2,4,3,3,3,3,3,2,3,3,3,1
4,4,4,4,1,4,4,3,10,1.199017199017199,29,18-29,Female,Sachsen,1,"With partner, living together","No, I don't feel close to any religion",13,Skilled worker,"3,000 to below 3,500 <80>",2,6,Less than 3 kilometer,500 <96> 999,5,5,0.875,1,0,NA,NA,NA,2,1,4,4,4,4,4,4,4,1,4,1,4,4,4,4,2
4,1,1,1,2,1,1,2,2,1.326271186440678,63,60 and older,Male,Sachsen,1,Divorced / separated,"No, I don't feel close to any religion",14,Unemployed / seeking work,"500 to below 1,000 <80>",1,3,More than 50 kilometer,There are no refugees in my town,3,10,0.5,0,0.3333333333333333,NA,NA,NA,4,1,2,3,3,2,3,3,2,3,2,2,3,3,2,2,2
4,2,2,2,1,1,3,3,7,1.0256745512896708,53,50-59,Male,Sachsen,1,"Single, without partner","No, I don't feel close to any religion",14,Skilled worker,"1,500 to below 2,000 <80>",1,5,11-20 kilometers,1000 and more,5,40,1,1,0.3333333333333333,NA,NA,NA,3,3,4,3,4,3,3,3,4,3,3,3,4,3,3,4,3
4,2,3,3,3,3,3,4,7,1.0256745512896708,53,50-59,Male,Sachsen,1,Married,"No, I don't feel close to any religion",12,Skilled worker,"2,000 to below 2,500 <80>",2,6,6-10 kilometers,250 <96> 499,8,80,1,1,0.3333333333333333,NA,NA,NA,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,4,2
4,2,2,2,3,3,2,3,5,1.2168613509395632,50,40-49,Male,Sachsen,1,Married,"No, I don't feel close to any religion",15,Skilled worker,"2,500 to below 3,000 <80>",3,5,Less than 3 kilometer,50 <96> 249,5,90,1,1,0.5,NA,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3
4,1,1,1,1,1,2,3,3,1.1614853195164077,66,60 and older,Female,Sachsen,1,Divorced / separated,"No, I don't feel close to any religion",18,Retired,"1,000 to below 1,500 <80>",1,4,6-10 kilometers,50 <96> 249,2,0,0.375,0,0,NA,NA,NA,2,1,3,2,3,1,2,3,2,2,3,1,2,3,3,3,2
4,1,1,1,3,1,4,2,6,1.0934256055363325,55,50-59,Male,Sachsen,1,Married,Protestant,26,Self-employed / freelancer,No answer,3,5,3-5 kilometers,50 <96> 249,7,92,0.875,1,0.16666666666666666,NA,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1
4,1,2,2,2,2,2,2,2,1.23046875,54,50-59,Male,Sachsen,1,"Single, without partner","No, I don't feel close to any religion",15,Retired,"500 to below 1,000 <80>",1,3,3-5 kilometers,There are no refugees in my town,5,0,1,0.6666666666666666,0,NA,NA,NA,3,3,4,3,3,3,3,3,3,3,3,3,2,3,2,2,3
4,3,3,2,3,3,2,4,7,1.178313253012048,20,18-29,Female,Sachsen,1,"Single, without partner","No, I don't feel close to any religion",14,"In schooling / vocational training, student","3,000 to below 3,500 <80>",4,5,Don't know,There are no refugees in my town,6,0,1,1,0,NA,NA,NA,4,4,4,4,3,4,4,4,3,3,3,4,3,3,4,3,1
4,2,2,2,3,2,3,3,9,0.9844155844155844,45,40-49,Female,Sachsen,1,Married,"No, I don't feel close to any religion",15,Self-employed / freelancer,"4,500 to below 5,000 <80>",3,8,11-20 kilometers,1 <96> 49,6,54,0.75,0.6666666666666666,0.8333333333333334,NA,NA,NA,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
4,3,2,3,2,4,2,4,3,1.1026490066225163,19,18-29,Male,Sachsen,1,"Single, without partner",Protestant,12,"In schooling / vocational training, student","2,000 to below 2,500 <80>",3,5,6-10 kilometers,1 <96> 49,7,27,0.875,1,0.6666666666666666,NA,NA,NA,4,4,4,4,4,4,4,4,4,3,4,2,4,3,2,2,4
4,4,4,4,4,4,4,4,3,1.1006257398951462,53,50-59,Male,Sachsen,1,Divorced / separated,"Christian, but not close to a particular religious community",14,Skilled worker,"1,000 to below 1,500 <80>",1,3,Don't know,250 <96> 499,10,60,1,1,0.3333333333333333,NA,NA,NA,4,3,4,4,4,4,4,4,4,4,3,4,2,3,4,3,4
